segment,label,text,video,segment2,session,dialog,frames_num,wav_num
Ses05F_impro07_M011,H, But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.,Ses05F_impro07,Mses05Aimprov07x11H,Session5,Session5/dialogAimprov07,157.0,83680
Ses05F_impro07_F011,H," Whoa, this is going to be so much fun.",Ses05F_impro07,Fses05Aimprov07x11H,Session5,Session5/dialogAimprov07,93.0,49919
Ses05F_impro07_M012,H, it is going to be so much fun. Yes.,Ses05F_impro07,Mses05Aimprov07x12H,Session5,Session5/dialogAimprov07,80.0,42697
Ses05F_impro07_M013,H, Uh! I'm so happy that you're not going to go away.,Ses05F_impro07,Mses05Aimprov07x13H,Session5,Session5/dialogAimprov07,79.0,42081
Ses05F_impro07_F012,H," Thank you. I know, I'm really, really, really excited.",Ses05F_impro07,Fses05Aimprov07x12H,Session5,Session5/dialogAimprov07,123.0,65600
Ses05F_impro07_M014,H," Oh, I bet you're going to love it too.  You always wanted to go to U.S.C..",Ses05F_impro07,Mses05Aimprov07x14H,Session5,Session5/dialogAimprov07,124.0,66559
Ses05F_impro07_F013,H," I know they have a really, really great program for what I want to do.",Ses05F_impro07,Fses05Aimprov07x13H,Session5,Session5/dialogAimprov07,130.0,69280
Ses05F_impro07_M015,H," You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",Ses05F_impro07,Mses05Aimprov07x15H,Session5,Session5/dialogAimprov07,225.0,120159
Ses05F_impro07_F014,H, Can we for real live together?,Ses05F_impro07,Fses05Aimprov07x14H,Session5,Session5/dialogAimprov07,76.0,40640
Ses05F_impro07_M016,H," Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",Ses05F_impro07,Mses05Aimprov07x16H,Session5,Session5/dialogAimprov07,154.0,82079
Ses05F_impro07_F015,H, awesome.,Ses05F_impro07,Fses05Aimprov07x15H,Session5,Session5/dialogAimprov07,42.0,22239
Ses05F_impro07_F016,H, So should we get a place near campus? or-,Ses05F_impro07,Fses05Aimprov07x16H,Session5,Session5/dialogAimprov07,81.0,43520
Ses05F_impro07_M017,H, That'll be great. That'll be great.,Ses05F_impro07,Mses05Aimprov07x17H,Session5,Session5/dialogAimprov07,75.0,40159
Ses05F_impro07_M018,H," We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?",Ses05F_impro07,Mses05Aimprov07x18H,Session5,Session5/dialogAimprov07,198.0,105439
Ses05F_impro07_F017,H, okay.,Ses05F_impro07,Fses05Aimprov07x17H,Session5,Session5/dialogAimprov07,38.0,19839
Ses05F_impro07_M019,H," Yeah, me either.",Ses05F_impro07,Mses05Aimprov07x19H,Session5,Session5/dialogAimprov07,28.0,15039
Ses05F_impro07_M020,H," [garbage] I know, I know, I know, we'll figure it out.  Right?  [garbage] it is going to be so much fun.",Ses05F_impro07,Mses05Aimprov07x20H,Session5,Session5/dialogAimprov07,181.0,96479
Ses05F_impro07_F021,H, It's going to be ridiculous.  It's going to be so cool.,Ses05F_impro07,Fses05Aimprov07x21H,Session5,Session5/dialogAimprov07,97.0,51680
Ses05F_impro07_M021,H," You can't make fun of me because I'm not going to school, though, because I'm going to be working though.",Ses05F_impro07,Mses05Aimprov07x21H,Session5,Session5/dialogAimprov07,112.0,59520
Ses05F_impro07_F023,H," [LAUGHTER] Oh, I'm going to be working too, I mean.",Ses05F_impro07,Fses05Aimprov07x23H,Session5,Session5/dialogAimprov07,126.0,66880
Ses05F_impro07_F024,H, I- I hear the same.,Ses05F_impro07,Fses05Aimprov07x24H,Session5,Session5/dialogAimprov07,62.0,32959
Ses05F_impro07_M024,H, Woo- I I do.,Ses05F_impro07,Mses05Aimprov07x24H,Session5,Session5/dialogAimprov07,110.0,58720
Ses05F_impro07_F025,H," I don't know how I feel about that, but-",Ses05F_impro07,Fses05Aimprov07x25H,Session5,Session5/dialogAimprov07,69.0,36480
Ses05F_impro07_M025,H, I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.,Ses05F_impro07,Mses05Aimprov07x25H,Session5,Session5/dialogAimprov07,183.0,97919
Ses05F_impro07_F026,H, oh yeah.,Ses05F_impro07,Fses05Aimprov07x26H,Session5,Session5/dialogAimprov07,37.0,19839
Ses05F_impro07_F027,H, oh yeah.,Ses05F_impro07,Fses05Aimprov07x27H,Session5,Session5/dialogAimprov07,44.0,23840
Ses05F_impro07_M026,H, You're a wild and crazy woman.,Ses05F_impro07,Mses05Aimprov07x26H,Session5,Session5/dialogAimprov07,82.0,43680
Ses05F_impro07_F028,H," [LAUGHTER] Oh, it'll be awesome, that's for sure.",Ses05F_impro07,Fses05Aimprov07x28H,Session5,Session5/dialogAimprov07,122.0,64959
Ses05F_impro07_M027,H," Uh huh, it will be awesome.",Ses05F_impro07,Mses05Aimprov07x27H,Session5,Session5/dialogAimprov07,106.0,56640
Ses05F_impro07_F029,H, Better than if I'd picked up and moved to Boston.,Ses05F_impro07,Fses05Aimprov07x29H,Session5,Session5/dialogAimprov07,102.0,54719
Ses05F_impro07_M029,H," living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad.",Ses05F_impro07,Mses05Aimprov07x29H,Session5,Session5/dialogAimprov07,171.0,91039
Ses05F_impro07_F030,H, [LAUGHTER] by yourself.,Ses05F_impro07,Fses05Aimprov07x30H,Session5,Session5/dialogAimprov07,67.0,35839
Ses05F_impro07_F031,H, you'd be that kid,Ses05F_impro07,Fses05Aimprov07x31H,Session5,Session5/dialogAimprov07,65.0,35039
Ses05F_impro07_F032,H," living near campus, and not going to school.",Ses05F_impro07,Fses05Aimprov07x32H,Session5,Session5/dialogAimprov07,86.0,45760
Ses05F_impro07_M030,H," Exactly.  Mooching off of all like the college experiences, that would've been me but you have saved me from that disaster. Thank you. Thank you very much.",Ses05F_impro07,Mses05Aimprov07x30H,Session5,Session5/dialogAimprov07,313.0,167360
Ses05F_impro07_F033,H, [LAUGHTER],Ses05F_impro07,Fses05Aimprov07x33H,Session5,Session5/dialogAimprov07,57.0,30399
Ses05F_impro07_M031,H," Oh, it's going to be so much fun.",Ses05F_impro07,Mses05Aimprov07x31H,Session5,Session5/dialogAimprov07,45.0,24159
Ses05F_impro07_F034,H, yeah.,Ses05F_impro07,Fses05Aimprov07x34H,Session5,Session5/dialogAimprov07,37.0,19680
Ses05F_impro07_M032,H," Well, congratulations. and to me too, because now I get to-have-",Ses05F_impro07,Mses05Aimprov07x32H,Session5,Session5/dialogAimprov07,194.0,103199
Ses05F_impro07_F035,H, We should go apartment shop-er-hunting.,Ses05F_impro07,Fses05Aimprov07x35H,Session5,Session5/dialogAimprov07,88.0,46880
Ses05F_impro07_M033,H, That's a good idea.,Ses05F_impro07,Mses05Aimprov07x33H,Session5,Session5/dialogAimprov07,45.0,24159
Ses05F_impro07_F036,H, Let's go tomorrow.,Ses05F_impro07,Fses05Aimprov07x36H,Session5,Session5/dialogAimprov07,41.0,21760
Ses05F_impro07_M034,H," Tomorrow, tomorrow, tomorrow-",Ses05F_impro07,Mses05Aimprov07x34H,Session5,Session5/dialogAimprov07,56.0,30239
Ses05F_impro07_F037,H, yeah.,Ses05F_impro07,Fses05Aimprov07x37H,Session5,Session5/dialogAimprov07,32.0,17279
Ses05F_impro07_M035,H," Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.",Ses05F_impro07,Mses05Aimprov07x35H,Session5,Session5/dialogAimprov07,102.0,54400
Ses05F_impro07_F038,H, Woo-,Ses05F_impro07,Fses05Aimprov07x38H,Session5,Session5/dialogAimprov07,58.0,30880
Ses05F_impro07_M036,H," Oh God, it's awesome... There's going to be tons of places. [garbage]",Ses05F_impro07,Mses05Aimprov07x36H,Session5,Session5/dialogAimprov07,189.0,100534
Ses05F_impro07_F039,H, exciting.,Ses05F_impro07,Fses05Aimprov07x39H,Session5,Session5/dialogAimprov07,35.0,18559
Ses05F_impro08_F000,N," Hi, sir.  How can I help you?",Ses05F_impro08,Fses05Aimprov08x00N,Session5,Session5/dialogAimprov08,53.0,27944
Ses05F_impro08_F001,N, Okay.,Ses05F_impro08,Fses05Aimprov08x01N,Session5,Session5/dialogAimprov08,34.0,18400
Ses05F_impro08_F002,N," [LAUGHTER] All right.  I'm sorry, sir that you've been having a hard time.",Ses05F_impro08,Fses05Aimprov08x02N,Session5,Session5/dialogAimprov08,133.0,71199
Ses05F_impro08_M004,A," This is ridiculous.  I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody.  They have never, ever work for me.",Ses05F_impro08,Mses05Aimprov08x04A,Session5,Session5/dialogAimprov08,263.0,140319
Ses05F_impro08_F003,N," I kwon, it is ridiculous",Ses05F_impro08,Fses05Aimprov08x03N,Session5,Session5/dialogAimprov08,82.0,43680
Ses05F_impro08_F004,N," yeah, I understand.",Ses05F_impro08,Fses05Aimprov08x04N,Session5,Session5/dialogAimprov08,66.0,35200
Ses05F_impro08_M005,A," Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being.",Ses05F_impro08,Mses05Aimprov08x05A,Session5,Session5/dialogAimprov08,282.0,150719
Ses05F_impro08_F005,N, Uh- when's when's-,Ses05F_impro08,Fses05Aimprov08x05N,Session5,Session5/dialogAimprov08,106.0,56640
Ses05F_impro08_F007,N," If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.",Ses05F_impro08,Fses05Aimprov08x07N,Session5,Session5/dialogAimprov08,391.0,208639
Ses05F_impro08_M007,A," Like I know I paid last month, but it hasn't been paid and you charged me a late fee.",Ses05F_impro08,Mses05Aimprov08x07A,Session5,Session5/dialogAimprov08,97.0,51519
Ses05F_impro08_F008,N," Okay, so where?, okay, all right, so where did you uh- locate your your bill?",Ses05F_impro08,Fses05Aimprov08x08N,Session5,Session5/dialogAimprov08,215.0,115200
Ses05F_impro08_F009,N, In the mail?,Ses05F_impro08,Fses05Aimprov08x09N,Session5,Session5/dialogAimprov08,24.0,12479
Ses05F_impro08_F010,N," So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?",Ses05F_impro08,Fses05Aimprov08x10N,Session5,Session5/dialogAimprov08,207.0,110560
Ses05F_impro08_F011,N, Okay.,Ses05F_impro08,Fses05Aimprov08x11N,Session5,Session5/dialogAimprov08,34.0,18240
Ses05F_impro08_F012,N, Okay.,Ses05F_impro08,Fses05Aimprov08x12N,Session5,Session5/dialogAimprov08,38.0,20159
Ses05F_impro08_F014,N," Okay so, I'll just look it up and you know see what's going on, maybe we can...",Ses05F_impro08,Fses05Aimprov08x14N,Session5,Session5/dialogAimprov08,156.0,83200
Ses05F_impro08_F015,N, if I call it up on the screen.,Ses05F_impro08,Fses05Aimprov08x15N,Session5,Session5/dialogAimprov08,65.0,34880
Ses05F_impro08_M013,N," Okay, great, go ahead.",Ses05F_impro08,Mses05Aimprov08x13N,Session5,Session5/dialogAimprov08,58.0,30880
Ses05F_impro08_F016,N," So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?",Ses05F_impro08,Fses05Aimprov08x16N,Session5,Session5/dialogAimprov08,451.0,240639
Ses05F_impro08_F017,N," Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason.  And I think that was the problem on our end.  So um-",Ses05F_impro08,Fses05Aimprov08x17N,Session5,Session5/dialogAimprov08,298.0,158880
Ses05F_impro08_F018,N," Well you know sometimes-- just with online transactions, things happens. so um-",Ses05F_impro08,Fses05Aimprov08x18N,Session5,Session5/dialogAimprov08,183.0,97279
Ses05F_impro08_M016,N," No, No, No, I am grateful.",Ses05F_impro08,Mses05Aimprov08x16N,Session5,Session5/dialogAimprov08,52.0,27680
Ses05F_impro08_F019,N," Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid.",Ses05F_impro08,Fses05Aimprov08x19N,Session5,Session5/dialogAimprov08,189.0,100639
Ses05F_impro08_M018,N, Did they take-,Ses05F_impro08,Mses05Aimprov08x18N,Session5,Session5/dialogAimprov08,38.0,20000
Ses05F_impro08_F020,N," You do the direct the direct it um- it's taking right out of your bank account, correct?",Ses05F_impro08,Fses05Aimprov08x20N,Session5,Session5/dialogAimprov08,150.0,80479
Ses05F_impro08_M019,N," Yes, yes, exactly.",Ses05F_impro08,Mses05Aimprov08x19N,Session5,Session5/dialogAimprov08,37.0,20000
Ses05F_impro08_F021,N, Yeah so- That --that did go through.,Ses05F_impro08,Fses05Aimprov08x21N,Session5,Session5/dialogAimprov08,62.0,32959
Ses05F_impro08_M020,N, Are you taking the late fee off of my account then?,Ses05F_impro08,Mses05Aimprov08x20N,Session5,Session5/dialogAimprov08,88.0,46880
Ses05F_impro08_F022,N," Um- I can try to do that for you, certainly.",Ses05F_impro08,Fses05Aimprov08x22N,Session5,Session5/dialogAimprov08,172.0,91840
Ses05F_impro08_F023,N," Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well.  So I'm going to go ahead and try and put that into the computer.  And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.",Ses05F_impro08,Fses05Aimprov08x23N,Session5,Session5/dialogAimprov08,572.0,305120
Ses05F_impro08_M022,N, Right.,Ses05F_impro08,Mses05Aimprov08x22N,Session5,Session5/dialogAimprov08,33.0,17440
Ses05F_impro08_F024,N, Well I'll give you my direct line and my number so you can- you can  get directly to me.,Ses05F_impro08,Fses05Aimprov08x24N,Session5,Session5/dialogAimprov08,169.0,90399
Ses05F_impro08_F025,N, yeah.,Ses05F_impro08,Fses05Aimprov08x25N,Session5,Session5/dialogAimprov08,31.0,16479
Ses05F_impro08_M025,H," That would be wonderful, that would be great seriously.",Ses05F_impro08,Mses05Aimprov08x25H,Session5,Session5/dialogAimprov08,102.0,54559
Ses05F_impro08_F026,N, No problem.,Ses05F_impro08,Fses05Aimprov08x26N,Session5,Session5/dialogAimprov08,41.0,21599
Ses05F_impro08_M026,H," thank you, what's the number?",Ses05F_impro08,Mses05Aimprov08x26H,Session5,Session5/dialogAimprov08,50.0,26840
Ses05F_impro08_F027,N, ahh one eight hundred three two three,Ses05F_impro08,Fses05Aimprov08x27N,Session5,Session5/dialogAimprov08,95.0,50720
Ses05F_impro08_M027,N, three two three,Ses05F_impro08,Mses05Aimprov08x27N,Session5,Session5/dialogAimprov08,33.0,17600
Ses05F_impro08_F028,N, six four nine four,Ses05F_impro08,Fses05Aimprov08x28N,Session5,Session5/dialogAimprov08,54.0,28800
Ses05F_impro08_M028,H," six four nine four. That would be so great, thank you so much.",Ses05F_impro08,Mses05Aimprov08x28H,Session5,Session5/dialogAimprov08,166.0,88800
Ses05F_impro08_F029,N, You're welcome,Ses05F_impro08,Fses05Aimprov08x29N,Session5,Session5/dialogAimprov08,37.0,19359
Ses05F_impro08_F030,N, I'm sorry that it was an inconvenience.,Ses05F_impro08,Fses05Aimprov08x30N,Session5,Session5/dialogAimprov08,66.0,35200
Ses05F_impro08_M030,H," It was horrible, but you've made it much better, thank you very much. Absolutely",Ses05F_impro08,Mses05Aimprov08x30H,Session5,Session5/dialogAimprov08,145.0,77119
Ses05F_impro08_F032,N, Have a good day.,Ses05F_impro08,Fses05Aimprov08x32N,Session5,Session5/dialogAimprov08,45.0,24000
Ses05F_impro08_M031,H," You too, thank you so much, have a wonderful day.",Ses05F_impro08,Mses05Aimprov08x31H,Session5,Session5/dialogAimprov08,70.0,37760
Ses05F_impro08_F033,N, bye bye,Ses05F_impro08,Fses05Aimprov08x33N,Session5,Session5/dialogAimprov08,41.0,22079
Ses05F_script01_1_F000,S, What's he going to say? Maybe we should tell him before he sees it.,Ses05F_script01_1,Fses05Ascript11x00S,Session5,Session5/dialogAscript11,164.0,87454
Ses05F_script01_1_M000,S, He saw it.,Ses05F_script01_1,Mses05Ascript11x00S,Session5,Session5/dialogAscript11,65.0,34973
Ses05F_script01_1_M001,S, He was out here when it broke.,Ses05F_script01_1,Mses05Ascript11x01S,Session5,Session5/dialogAscript11,73.0,38559
Ses05F_script01_1_M002,S," Around Four this morning, and there was a crack and I looked out.  We're standing right there when I cracked.",Ses05F_script01_1,Mses05Ascript11x02S,Session5,Session5/dialogAscript11,212.0,113279
Ses05F_script01_1_M003,S, I don't know.  but When it cracked he ran back into the house and start to cry in the kitchen.,Ses05F_script01_1,Mses05Ascript11x03S,Session5,Session5/dialogAscript11,188.0,100000
Ses05F_script01_1_F004,S, Did you talk to him?,Ses05F_script01_1,Fses05Ascript11x04S,Session5,Session5/dialogAscript11,53.0,28319
Ses05F_script01_1_M004,S, No.  I figured it was best to leave him alone.,Ses05F_script01_1,Mses05Ascript11x04S,Session5,Session5/dialogAscript11,127.0,67519
Ses05F_script01_1_F005,S, He cried hard.,Ses05F_script01_1,Fses05Ascript11x05S,Session5,Session5/dialogAscript11,55.0,29279
Ses05F_script01_1_M005,S, I could hear him right through the floor of my room.,Ses05F_script01_1,Mses05Ascript11x05S,Session5,Session5/dialogAscript11,97.0,51519
Ses05F_script01_1_F006,S, He is thinking about him again.,Ses05F_script01_1,Fses05Ascript11x06S,Session5,Session5/dialogAscript11,71.0,37760
Ses05F_script01_1_F007,S," It's getting just like after Larry died, he's having dreams, he's walking around at night.",Ses05F_script01_1,Fses05Ascript11x07S,Session5,Session5/dialogAscript11,154.0,82079
Ses05F_script01_1_M006,S," I guess, he is.",Ses05F_script01_1,Mses05Ascript11x06S,Session5,Session5/dialogAscript11,62.0,32959
Ses05F_script01_1_F008,S, What's the meaning of that?,Ses05F_script01_1,Fses05Ascript11x08S,Session5,Session5/dialogAscript11,68.0,36000
Ses05F_script01_1_M007,S, I don't know the meaning of it.  But I know one thing mom did.  We made a terrible mistake with dad.,Ses05F_script01_1,Mses05Ascript11x07S,Session5,Session5/dialogAscript11,193.0,102880
Ses05F_script01_1_M008,S, Being dishonest with him.  It's the kind of thing that pays off and now it's paying off.,Ses05F_script01_1,Mses05Ascript11x08S,Session5,Session5/dialogAscript11,145.0,77279
Ses05F_script01_1_M009,S," You know that Larry's not coming back, and I know it.  So why do we go on letting him think that we believe with him?",Ses05F_script01_1,Mses05Ascript11x09S,Session5,Session5/dialogAscript11,237.0,126399
